Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2017,2017,2017,6,1,1,Import,662,Saint Lucia,LCA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,10,,462,,,2
H4,2017,2017,2017,6,1,1,Import,682,Saudi Arabia,SAU,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,208905,,1993520,,,2
H4,2017,2017,2017,6,1,1,Import,702,Singapore,SGP,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,29057,,,,517594,,6950865,,,4
H4,2017,2017,2017,6,1,2,Export,702,Singapore,SGP,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,936,,,,3250,,102560,,,4
H4,2017,2017,2017,6,1,1,Import,704,Viet Nam,VNM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,38274,,513707,,,6
H4,2017,2017,2017,6,1,2,Export,704,Viet Nam,VNM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,3014,,78702,,,6
H4,2017,2017,2017,6,1,1,Import,784,United Arab Emirates,ARE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,63783,,2118948,,,2
H4,2017,2017,2017,6,1,1,Import,788,Tunisia,TUN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,9,,201,,,0
H4,2017,2017,2017,6,1,1,Import,800,Uganda,UGA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,10,,100,,,0
H4,2017,2017,2017,6,1,1,Import,804,Ukraine,UKR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2388,,,,34579,,163501,,,0
H4,2017,2017,2017,6,1,1,Import,818,Egypt,EGY,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,50,,,,1824,,24492,,,4
H4,2018,2018,2018,6,1,1,Import,231,Ethiopia,ETH,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,884,,32225,,,2
H4,2018,2018,2018,6,1,1,Import,270,Gambia,GMB,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,34,,,,1442,,74,,,0
H4,2018,2018,2018,6,1,1,Import,404,Kenya,KEN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,62,,,,832,,24106,,,0
H4,2018,2018,2018,6,1,1,Import,484,Mexico,MEX,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,14259160,,,0
H4,2018,2018,2018,6,1,1,Import,498,Rep. of Moldova,MDA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,314,,,,4239,,67726,,,0
H4,2018,2018,2018,6,1,1,Import,566,Nigeria,NGA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,48880,,22218,,,2
H4,2018,2018,2018,6,1,1,Import,608,Philippines,PHL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,9013,,,,34908,,515197,,,4
H4,2018,2018,2018,6,1,2,Export,608,Philippines,PHL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,92,,,,198,,5404,,,4
H4,2018,2018,2018,6,1,1,Import,634,Qatar,QAT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,52239,,664953,,,2
H4,2018,2018,2018,6,1,1,Import,682,Saudi Arabia,SAU,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,161697,,1071923,,,2
H4,2018,2018,2018,6,1,1,Import,694,Sierra Leone,SLE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,5200,,2146,,,2
H4,2018,2018,2018,6,1,1,Import,804,Ukraine,UKR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4301,,,,61508,,202360,,,0
H4,2018,2018,2018,6,1,1,Import,818,Egypt,EGY,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,104,,,,847,,12509,,,4
H4,2019,2019,2019,6,1,1,Import,270,Gambia,GMB,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,106,,,,3496,,140,,,0
H4,2019,2019,2019,6,1,1,Import,484,Mexico,MEX,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,12093033,,,0
H4,2019,2019,2019,6,1,1,Import,498,Rep. of Moldova,MDA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,379,,,,5066,,93194,,,0
H4,2019,2019,2019,6,1,1,Import,566,Nigeria,NGA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,106070,,153861,,,2
H4,2019,2019,2019,6,1,1,Import,634,Qatar,QAT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,39693,,730470,,,0
H4,2019,2019,2019,6,1,1,Import,662,Saint Lucia,LCA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,200,,119,,,0
H4,2019,2019,2019,6,1,1,Import,682,Saudi Arabia,SAU,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,90020,,986561,,,2
H4,2019,2019,2019,6,1,1,Import,818,Egypt,EGY,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,,,10,,,4
H3,2016,2016,2016,6,1,1,Import,270,Gambia,GMB,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles & other cycles (incl. delivery tricycles), not motorised",5,Number of items,57,,,,675,,36,,,0
H3,2017,2017,2017,6,1,1,Import,659,Saint Kitts and Nevis,KNA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles & other cycles (incl. delivery tricycles), not motorised",1,No Quantity,0,,,,268,,370,,,2
H3,2017,2017,2017,6,1,2,Export,670,Saint Vincent and the Grenadines,VCT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles & other cycles (incl. delivery tricycles), not motorised",8,Weight in kilograms,18,,,,18,,301,,,0
H3,2017,2017,2017,6,1,3,Re-Export,670,Saint Vincent and the Grenadines,VCT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles & other cycles (incl. delivery tricycles), not motorised",8,Weight in kilograms,18,,,,18,,301,,,0
H3,2017,2017,2017,6,1,1,Import,740,Suriname,SUR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles & other cycles (incl. delivery tricycles), not motorised",5,Number of items,1,,,,12,,1860,,,0
H3,2018,2018,2018,6,1,1,Import,328,Guyana,GUY,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles & other cycles (incl. delivery tricycles), not motorised",5,Number of items,361,,,,5841,,21693,,,0
H3,2019,2019,2019,6,1,1,Import,28,Antigua and Barbuda,ATG,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles & other cycles (incl. delivery tricycles), not motorised",1,No Quantity,0,,,,14,,429,,,2
H2,2016,2016,2016,6,1,1,Import,52,Barbados,BRB,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles & oth. cycles (incl. delivery tricycles), not motorised",1,No Quantity,,,,,5168,,63673,,,0
H2,2016,2016,2016,6,1,1,Import,608,Philippines,PHL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles & oth. cycles (incl. delivery tricycles), not motorised",5,Number of items,13327,,,,208841,,676927,,,0
H2,2016,2016,2016,6,1,2,Export,608,Philippines,PHL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles & oth. cycles (incl. delivery tricycles), not motorised",5,Number of items,159,,,,1433,,4540,,,0
